"MCQ", "Which of the following is not a type of hash function? a) Division Method b) Multiplication Method c) Folding Method d) Sorting Method", "d"
"MCQ", "Which data structure is used to implement undo functionality in a web browser? a) Array b) Linked List c) Stack d) Queue", "c"
"MCQ", "Which algorithm is used to find the strongly connected components in a directed graph? a) Dijkstra's algorithm b) Kruskal's algorithm c) Bellman-Ford algorithm d) Tarjan's algorithm", "d"
"MCQ", "Which of the following is not a greedy algorithm? a) Prim's algorithm b) Dijkstra's algorithm c) Kruskal's algorithm d) Bellman-Ford algorithm", "d"
"MCQ", "Which algorithm is used to find the topological ordering of a directed acyclic graph (DAG)? a) Dijkstra's algorithm b) Kruskal's algorithm c) Bellman-Ford algorithm d) Depth-First Search (DFS)", "d"
"MCQ", "Which of the following is not a type of graph representation? a) Adjacency Matrix b) Adjacency List c) Incidence Matrix d) Depth-First Search (DFS)", "d"
"MCQ", "Which data structure is used to implement an open addressing scheme in hash tables? a) Array b) Linked List c) Binary Tree d) Heap", "a"
"MCQ", "Which algorithm is used to find the minimum spanning tree of a graph in a distributed system? a) Dijkstra's algorithm b) Kruskal's algorithm c) Bellman-Ford algorithm d) Prim's algorithm", "d"
"MCQ", "Which of the following is not an application of a heap data structure? a) Heap Sort b) Priority Queue c) Dijkstra's algorithm d) Depth-First Search (DFS)", "d"
"MCQ", "Which algorithm is used to find the shortest path between all pairs of vertices in a weighted graph? a) Dijkstra's algorithm b) Bellman-Ford algorithm c) Floyd-Warshall algorithm d) Prim's algorithm", "c"
"MCQ", "Which of the following is not a property of a red-black tree? a) Every node is either red or black b) Root node is always black c) Red nodes cannot have red children d) All leaf nodes are black", "d"
"MCQ", "Which algorithm is used to find the maximum flow in a network flow problem with capacity constraints? a) Dijkstra's algorithm b) Ford-Fulkerson algorithm c) Bellman-Ford algorithm d) Prim's algorithm", "b"
"MCQ", "Which of the following is not a property of a graph? a) Vertex b) Edge c) Root d) Weight", "c"
"MCQ", "Which algorithm is used to find the shortest path in a graph with negative cycles? a) Dijkstra's algorithm b) Bellman-Ford algorithm c) Prim's algorithm d) Kruskal's algorithm", "b"
"MCQ", "Which data structure is used to implement a set with constant-time average-case operations? a) Array b) Linked List c) Hash Table d) Binary Search Tree", "c"
"MCQ", "Which algorithm is used to find the shortest path between two vertices in a graph with negative edge weights? a) Dijkstra's algorithm b) Bellman-Ford algorithm c) Prim's algorithm d) Kruskal's algorithm", "b"
"MCQ", "Which of the following is not an application of a hash table? a) Symbol Table b) Caching c) Priority Queue d) Database Indexing", "c"
"MCQ", "Which algorithm is used to find the maximum subarray sum efficiently in a one-dimensional array? a) Divide and Conquer b) Greedy Technique c) Dynamic Programming d) All of the above", "d"
"MCQ", "Which of the following is not a type of graph search algorithm? a) Depth-First Search (DFS) b) Breadth-First Search (BFS) c) Dijkstra's algorithm d) Bellman-Ford algorithm", "d"
"MCQ", "Which algorithm is used to find the shortest path between all pairs of vertices in a graph with negative edge weights? a) Dijkstra's algorithm b) Bellman-Ford algorithm c) Prim's algorithm d) Kruskal's algorithm", "b"
"MCQ", "Which of the following is not a property of a binary heap? a) Complete Binary Tree b) Binary Search Tree c) Min-Heap or Max-Heap d) Parent nodes are smaller or larger than their children", "b"
"MCQ", "Which algorithm is used to find the maximum flow in a network flow problem with capacity constraints? a) Dijkstra's algorithm b) Ford-Fulkerson algorithm c) Bellman-Ford algorithm d) Prim's algorithm", "b"
"MCQ", "Which of the following is not a property of a graph? a) Vertex b) Edge c) Root d) Weight", "c"
"MCQ", "Which algorithm is used to find the shortest path in a graph with negative cycles? a) Dijkstra's algorithm b) Bellman-Ford algorithm c) Prim's algorithm d) Kruskal's algorithm", "b"
"MCQ", "Which data structure is used to implement a set with constant-time average-case operations? a) Array b) Linked List c) Hash Table d) Binary Search Tree", "c"
"MCQ", "Which algorithm is used to find the shortest path between two vertices in a graph with negative edge weights? a) Dijkstra's algorithm b) Bellman-Ford algorithm c) Prim's algorithm d) Kruskal's algorithm", "b"
"MCQ", "Which of the following is not an application of a hash table? a) Symbol Table b) Caching c) Priority Queue d) Database Indexing", "c"
"MCQ", "Which algorithm is used to find the maximum subarray sum efficiently in a one-dimensional array? a) Divide and Conquer b) Greedy Technique c) Dynamic Programming d) All of the above", "d"
"MCQ", "Which of the following is not a type of graph search algorithm? a) Depth-First Search (DFS) b) Breadth-First Search (BFS) c) Dijkstra's algorithm d) Bellman-Ford algorithm", "d"
"MCQ", "Which algorithm is used to find the shortest path between all pairs of vertices in a graph with negative edge weights? a) Dijkstra's algorithm b) Bellman-Ford algorithm c) Prim's algorithm d) Kruskal's algorithm", "b"
"MCQ", "Which of the following is not a property of a binary heap? a) Complete Binary Tree b) Binary Search Tree c) Min-Heap or Max-Heap d) Parent nodes are smaller or larger than their children", "b"
"MCQ", "Which algorithm is used to find the maximum flow in a network flow problem with capacity constraints? a) Dijkstra's algorithm b) Ford-Fulkerson algorithm c) Bellman-Ford algorithm d) Prim's algorithm", "b"
"MCQ", "Which of the following is not a property of a graph? a) Vertex b) Edge c) Root d) Weight", "c"
"MCQ", "Which algorithm is used to find the shortest path in a graph with negative cycles? a) Dijkstra's algorithm b) Bellman-Ford algorithm c) Prim's algorithm d) Kruskal's algorithm", "b"
"MCQ", "Which data structure is used to implement a set with constant-time average-case operations? a) Array b) Linked List c) Hash Table d) Binary Search Tree", "c"
"MCQ", "Which algorithm is used to find the shortest path between two vertices in a graph with negative edge weights? a) Dijkstra's algorithm b) Bellman-Ford algorithm c) Prim's algorithm d) Kruskal's algorithm", "b"
"MCQ", "Which of the following is not an application of a hash table? a) Symbol Table b) Caching c) Priority Queue d) Database Indexing", "c"
"MCQ", "Which algorithm is used to find the maximum subarray sum efficiently in a one-dimensional array? a) Divide and Conquer b) Greedy Technique c) Dynamic Programming d) All of the above", "d"
"MCQ", "Which of the following is not a type of graph search algorithm? a) Depth-First Search (DFS) b) Breadth-First Search (BFS) c) Dijkstra's algorithm d) Bellman-Ford algorithm", "d"
"MCQ", "Which algorithm is used to find the shortest path between all pairs of vertices in a graph with negative edge weights? a) Dijkstra's algorithm b) Bellman-Ford algorithm c) Prim's algorithm d) Kruskal's algorithm", "b"
"MCQ", "Which of the following is not a property of a binary heap? a) Complete Binary Tree b) Binary Search Tree c) Min-Heap or Max-Heap d) Parent nodes are smaller or larger than their children", "b"
"MCQ", "Which algorithm is used to find the maximum flow in a network flow problem with capacity constraints? a) Dijkstra's algorithm b) Ford-Fulkerson algorithm c) Bellman-Ford algorithm d) Prim's algorithm", "b"
"MCQ", "Which of the following is not a property of a graph? a) Vertex b) Edge c) Root d) Weight", "c"
"MCQ", "Which algorithm is used to find the shortest path in a graph with negative cycles? a) Dijkstra's algorithm b) Bellman-Ford algorithm c) Prim's algorithm d) Kruskal's algorithm", "b"
"MCQ", "Which data structure is used to implement a set with constant-time average-case operations? a) Array b) Linked List c) Hash Table d) Binary Search Tree", "c"
"MCQ", "Which algorithm is used to find the shortest path between two vertices in a graph with negative edge weights? a) Dijkstra's algorithm b) Bellman-Ford algorithm c) Prim's algorithm d) Kruskal's algorithm", "b"
"MCQ", "Which of the following is not an application of a hash table? a) Symbol Table b) Caching c) Priority Queue d) Database Indexing", "c"
"MCQ", "Which algorithm is used to find the maximum subarray sum efficiently in a one-dimensional array? a) Divide and Conquer b) Greedy Technique c) Dynamic Programming d) All of the above", "d"
"MCQ", "Which of the following is not a type of graph search algorithm? a) Depth-First Search (DFS) b) Breadth-First Search (BFS) c) Dijkstra's algorithm d) Bellman-Ford algorithm", "d"
"MCQ", "Which algorithm is used to find the shortest path between all pairs of vertices in a graph with negative edge weights? a) Dijkstra's algorithm b) Bellman-Ford algorithm c) Prim's algorithm d) Kruskal's algorithm", "b"
"MCQ", "Which of the following is not a property of a binary heap? a) Complete Binary Tree b) Binary Search Tree c) Min-Heap or Max-Heap d) Parent nodes are smaller or larger than their children", "b"
"MCQ", "Which algorithm is used to find the maximum flow in a network flow problem with capacity constraints? a) Dijkstra's algorithm b) Ford-Fulkerson algorithm c) Bellman-Ford algorithm d) Prim's algorithm", "b"
"MCQ", "Which of the following is not a property of a graph? a) Vertex b) Edge c) Root d) Weight", "c"
"MCQ", "Which algorithm is used to find the shortest path in a graph with negative cycles? a) Dijkstra's algorithm b) Bellman-Ford algorithm c) Prim's algorithm d) Kruskal's algorithm", "b"
"MCQ", "Which data structure is used to implement a set with constant-time average-case operations? a) Array b) Linked List c) Hash Table d) Binary Search Tree", "c"
"MCQ", "Which algorithm is used to find the shortest path between two vertices in a graph with negative edge weights? a) Dijkstra's algorithm b) Bellman-Ford algorithm c) Prim's algorithm d) Kruskal's algorithm", "b"
"MCQ", "Which of the following is not an application of a hash table? a) Symbol Table b) Caching c) Priority Queue d) Database Indexing", "c"
"Fill In The Blank", "___________ follows the Last In First Out (LIFO) principle.", "Stack"
"Fill In The Blank", "___________ is used to find the shortest path in a weighted graph.", "Dijkstra's algorithm"
"Fill In The Blank", "In a binary search tree the left child of a node contains a value ___________ than the node's value.", "less"
"Fill In The Blank", "___________ algorithm is used to find the maximum flow in a network flow problem.", "Ford-Fulkerson"
"Fill In The Blank", "___________ is a divide and conquer algorithm used for searching in a sorted array.", "Binary Search"
"Fill In The Blank", "___________ is a data structure that maintains a set of elements in sorted order.", "Binary Search Tree"
"Fill In The Blank", "The time complexity of ___________ in the worst-case scenario is O(n^2).", "Bubble Sort"
"Fill In The Blank", "In a heap every parent node is ___________ than its children (for a min-heap).", "smaller"
"Fill In The Blank", "___________ is a data structure used for breadth-first traversal of a graph.", "Queue"
"Fill In The Blank", "___________ is an algorithm used to find the longest common subsequence between two sequences.", "Longest Common Subsequence (LCS)"
"Fill In The Blank", "___________ is used to represent the relationship between objects in a network.", "Graph"
"Fill In The Blank", "___________ is a data structure used to implement undo functionality in text editors.", "Stack"
"Fill In The Blank", "___________ is a dynamic programming approach that involves storing results of intermediate subproblems to avoid redundant calculations.", "Memoization"
"Fill In The Blank", "___________ algorithm is used to find the shortest path between all pairs of vertices in a weighted graph.", "Floyd-Warshall"
"Fill In The Blank", "In a binary search tree the right subtree of a node contains values ___________ than the node's value.", "greater"
"Fill In The Blank", "___________ is a data structure used to implement a priority queue efficiently.", "Binary Heap"
"Fill In The Blank", "___________ is a type of graph traversal algorithm that explores as far as possible along each branch before backtracking.", "Depth-First Search (DFS)"
"Fill In The Blank", "___________ is a sorting algorithm that repeatedly steps through the list compares adjacent elements and swaps them if they are in the wrong order.", "Bubble Sort"
"Fill In The Blank", "___________ is an algorithm used to find the strongly connected components in a directed graph.", "Tarjan's algorithm"
"Fill In The Blank", "___________ is a data structure that allows constant-time average-case operations for inserting and deleting and finding elements.", "Hash Table"
"Fill In The Blank", "___________ is a technique in which a problem is divided into smaller subproblems which are solved independently and then combined to find a solution to the original problem.", "Divide and Conquer"
"Fill In The Blank", "___________ is a sorting algorithm that repeatedly selects the minimum element from the unsorted portion of the array and moves it to the beginning.", "Selection Sort"
"Fill In The Blank", "In a binary search tree the ___________ traversal results in a sorted sequence of keys.", "Inorder"
"Fill In The Blank", "___________ is an algorithm used to find the shortest path between a source node and all other nodes in a graph with non-negative edge weights.", "Dijkstra's algorithm"
"Fill In The Blank", "___________ is a data structure used to represent a collection of elements where each element has a unique key.", "Set"
"Fill In The Blank", "___________ is a dynamic programming approach that involves filling a table with solutions to subproblems iteratively from the bottom up.", "Tabulation"
"Fill In The Blank", "___________ is a sorting algorithm that repeatedly divides the array into two halves sorts each half and then merges them.", "Merge Sort"
"Fill In The Blank", "___________ is a type of graph traversal algorithm that explores neighbors of the starting vertex before moving to the next level of neighbors.", "Breadth-First Search (BFS)"
"Fill In The Blank", "___________ is a sorting algorithm that works by repeatedly selecting the maximum element from the unsorted portion of the array and moving it to the end.", "Insertion Sort"
"Fill In The Blank", "___________ is a technique that involves making the locally optimal choice at each step with the hope of finding a global optimum.", "Greedy Technique"
"Fill In The Blank", "___________ is a data structure used to represent hierarchical relationships between elements.", "Tree"
"Fill In The Blank", "___________ is a sorting algorithm that works by partitioning the array into two halves sorting each half recursively and then combining the sorted halves.", "Quick Sort"
"Fill In The Blank", "___________ is a data structure used to represent a collection of elements in a specific order.", "List"
"Fill In The Blank", "___________ is a graph traversal algorithm that can be used to detect cycles in a graph.", "Depth-First Search (DFS)"
"Fill In The Blank", "___________ is a dynamic programming approach that involves solving subproblems only once and storing their solutions in a table.", "Memoization"
"Fill In The Blank", "___________ is an algorithm used to find the shortest path between all pairs of vertices in a weighted graph.", "Floyd-Warshall algorithm"
"Fill In The Blank", "___________ is a data structure used to implement a FIFO queue.", "Queue"
"Fill In The Blank", "___________ is a sorting algorithm that repeatedly selects the next element and inserts it into the correct position among the already sorted elements.", "Insertion Sort"
"Fill In The Blank", "___________ is an algorithm used to find the maximum value in an array.", "Linear Search"
"Fill In The Blank", "___________ is a data structure used to store a collection of elements where each element has a priority.", "Priority Queue"
"Fill In The Blank", "___________ is a dynamic programming approach that involves breaking down a problem into smaller overlapping subproblems.", "Dynamic Programming"
"Fill In The Blank", "___________ is a data structure used to represent a collection of elements with no specific order.", "Set"
"Fill In The Blank", "___________ is a sorting algorithm that repeatedly selects the first unsorted element and places it into its correct position in the sorted portion of the array.", "Selection Sort"
"Fill In The Blank", "___________ is an algorithm used to find the shortest path between all pairs of vertices in a weighted graph.", "Floyd-Warshall algorithm"
"Fill In The Blank", "___________ is a data structure used to implement a LIFO stack.", "Stack"
"Fill In The Blank", "___________ is a graph traversal algorithm that explores neighbors of the starting vertex before moving to the next level of neighbors.", "Breadth-First Search (BFS)"
"Fill In The Blank", "___________ is a sorting algorithm that divides the array into smaller subarrays sorts each subarray, and then merges them.", "Merge Sort"
"Fill In The Blank", "___________ is a data structure used to represent a collection of elements in a specific order.", "List"
"Fill In The Blank", "___________ is an algorithm used to find the shortest path between a source node and all other nodes in a graph with non-negative edge weights.", "Dijkstra's algorithm"
"Fill In The Blank", "___________ is a dynamic programming approach that involves solving subproblems only once and storing their solutions in a table.", "Memoization"
"Fill In The Blank", "___________ is an algorithm used to find the maximum subarray sum efficiently.", "Kadane's algorithm"
"Fill In The Blank", "___________ is a data structure used to represent a collection of elements with no specific order.", "Set"
"Fill In The Blank", "___________ is a sorting algorithm that repeatedly steps through the list compares adjacent elements and swaps them if they are in the wrong order.", "Bubble Sort"
"Fill In The Blank", "___________ is an algorithm used to find the strongly connected components in a directed graph.", "Tarjan's algorithm"
"Fill In The Blank", "___________ is a data structure used to implement undo functionality in text editors.", "Stack"
"Fill In The Blank", "___________ is a dynamic programming approach that involves storing results of intermediate subproblems to avoid redundant calculations.", "Memoization"
"Fill In The Blank", "___________ is a sorting algorithm that repeatedly selects the minimum element from the unsorted portion of the array and moves it to the beginning.", "Selection Sort"
"Fill In The Blank", "___________ is a data structure used to represent a collection of elements where each element has a unique key.", "Set"
"Fill In The Blank", "___________ is a technique in which a problem is divided into smaller subproblems which are solved independently, and then combined to find a solution to the original problem.", "Divide and Conquer"
"Fill In The Blank", "___________ is a sorting algorithm that works by repeatedly dividing the unsorted list into smaller sublists until each sublist consists of a single element and then merging them in order.", "Merge Sort"
"Fill In The Blank", "___________ is a data structure used to represent a collection of elements in a specific order.", "List"
"Fill In The Blank", "___________ is an algorithm used to find the shortest path between all pairs of vertices in a weighted graph.", "Floyd-Warshall algorithm"
"Fill In The Blank", "___________ is a dynamic programming approach that involves breaking down a problem into smaller overlapping subproblems.", "Dynamic Programming"
"Fill In The Blank", "___________ is a sorting algorithm that divides the array into smaller subarrays sorts each subarray and then merges them.", "Merge Sort"
"Fill In The Blank", "___________ is a data structure used to represent a collection of elements in a specific order.", "List"
"Fill In The Blank", "___________ is an algorithm used to find the shortest path between a source node and all other nodes in a graph with non-negative edge weights.", "Dijkstra's algorithm"
"Fill In The Blank", "___________ is a dynamic programming approach that involves solving subproblems only once and storing their solutions in a table.", "Memoization"
"Fill In The Blank", "___________ is an algorithm used to find the maximum subarray sum efficiently.", "Kadane's algorithm"
"Fill In The Blank", "___________ is a data structure used to represent a collection of elements with no specific order.", "Set"
"Fill In The Blank", "___________ is a sorting algorithm that repeatedly steps through the list compares adjacent elements and swaps them if they are in the wrong order.", "Bubble Sort"
"Fill In The Blank", "___________ is an algorithm used to find the strongly connected components in a directed graph.", "Tarjan's algorithm"
"Fill In The Blank", "___________ is a data structure used to implement undo functionality in text editors.", "Stack"
"Fill In The Blank", "___________ is a dynamic programming approach that involves storing results of intermediate subproblems to avoid redundant calculations.", "Memoization"
"Fill In The Blank", "___________ is a sorting algorithm that works by repeatedly selecting the minimum element from the unsorted portion of the array and moving it to the beginning.", "Selection Sort"
"Fill In The Blank", "___________ is a data structure used to represent a collection of elements where each element has a unique key.", "Set"
"Fill In The Blank", "___________ is a technique in which a problem is divided into smaller subproblems which are solved independently and then combined to find a solution to the original problem.", "Divide and Conquer"
"Fill In The Blank", "___________ is a sorting algorithm that works by repeatedly dividing the unsorted list into smaller sublists until each sublist consists of a single element and then merging them in order.", "Merge Sort"
"Fill In The Blank", "___________ is a data structure used to represent a collection of elements in a specific order.", "List"
"Fill In The Blank", "___________ is an algorithm used to find the shortest path between all pairs of vertices in a weighted graph.", "Floyd-Warshall algorithm"
"Fill In The Blank", "___________ is a dynamic programming approach that involves breaking down a problem into smaller overlapping subproblems.", "Dynamic Programming"
"Fill In The Blank", "___________ is a sorting algorithm that divides the array into smaller subarrays sorts each subarray and then merges them.", "Merge Sort"
"Fill In The Blank", "___________ is a data structure used to represent a collection of elements in a specific order.", "List"
"Fill In The Blank", "___________ is an algorithm used to find the shortest path between a source node and all other nodes in a graph with non-negative edge weights.", "Dijkstra's algorithm"
"Fill In The Blank", "___________ is a dynamic programming approach that involves solving subproblems only once and storing their solutions in a table.", "Memoization"
"Fill In The Blank", "___________ is an algorithm used to find the maximum subarray sum efficiently.", "Kadane's algorithm"
"Fill In The Blank", "___________ is a data structure used to represent a collection of elements with no specific order.", "Set"
"Fill In The Blank", "___________ is a sorting algorithm that repeatedly steps through the list compares adjacent elements and swaps them if they are in the wrong order.", "Bubble Sort"
"Fill In The Blank", "___________ is an algorithm used to find the strongly connected components in a directed graph.", "Tarjan's algorithm"
"Fill In The Blank", "___________ is a data structure used to implement undo functionality in text editors.", "Stack"
"Fill In The Blank", "___________ is a dynamic programming approach that involves storing results of intermediate subproblems to avoid redundant calculations.", "Memoization"
"Fill In The Blank", "___________ is a sorting algorithm that works by repeatedly selecting the minimum element from the unsorted portion of the array and moving it to the beginning.", "Selection Sort"
"Fill In The Blank", "___________ is a data structure used to represent a collection of elements where each element has a unique key.", "Set"
"Fill In The Blank", "___________ is a technique in which a problem is divided into smaller subproblems which are solved independently and then combined to find a solution to the original problem.", "Divide and Conquer"
"Fill In The Blank", "___________ is a sorting algorithm that works by repeatedly dividing the unsorted list into smaller sublists until each sublist consists of a single element and then merging them in order.", "Merge Sort"
"Fill In The Blank", "___________ is a data structure used to represent a collection of elements in a specific order.", "List"
"Fill In The Blank", "___________ is an algorithm used to find the shortest path between all pairs of vertices in a weighted graph.", "Floyd-Warshall algorithm"
"Fill In The Blank", "___________ is a dynamic programming approach that involves breaking down a problem into smaller overlapping subproblems.", "Dynamic Programming"
"Fill In The Blank", "___________ is a sorting algorithm that divides the array into smaller subarrays sorts each subarray and then merges them.", "Merge Sort"
"Fill In The Blank", "___________ is a data structure used to represent a collection of elements in a specific order.", "List"
"Fill In The Blank", "___________ is an algorithm used to find the shortest path between a source node and all other nodes in a graph with non-negative edge weights.", "Dijkstra's algorithm"
"True False", "Binary search can only be applied to sorted arrays.", "True"
"True False", "A heap is a type of binary tree.", "True"
"True False", "Breadth-first search (BFS) always finds the shortest path in a weighted graph.", "False"
"True False", "In a binary search tree (BST) the left subtree of a node contains keys greater than the node's key.", "False"
"True False", "Quicksort has a worst-case time complexity of O(n^2).", "True"
"True False", "A linked list can efficiently support random access to elements.", "False"
"True False", "A graph can have cycles in both directed and undirected graphs.", "True"
"True False", "Dijkstra's algorithm can handle graphs with negative edge weights.", "False"
"True False", "Depth-first search (DFS) always finds the shortest path in a weighted graph.", "False"
"True False", "In a min-heap the parent node is always smaller than its children.", "True"
"True False", "Merge sort is an in-place sorting algorithm.", "False"
"True False", "Hash tables have an average-case time complexity of O(1) for insertion and deletion and retrieval operations.", "True"
"True False", "Prim's algorithm is used to find the shortest path in a graph.", "False"
"True False", "Binary trees can be traversed in multiple ways including in-order and pre-order and post-order.", "True"
"True False", "Bellman-Ford algorithm guarantees finding the shortest path in a graph with negative edge weights.", "True"
"True False", "A priority queue is a data structure that follows the Last In First Out (LIFO) principle.", "False"
"True False", "Bubble sort is always the most efficient sorting algorithm for large datasets.", "False"
"True False", "A directed graph is a type of graph where edges have a direction associated with them.", "True"
"True False", "Depth-first search (DFS) can be implemented iteratively using a stack data structure.", "True"
"True False", "Quick sort is a stable sorting algorithm.", "False"
"True False", "In a binary search tree (BST) the right subtree of a node contains keys less than the node's key.", "False"
"True False", "A graph with no cycles is called a cyclic graph.", "False"
"True False", "Dijkstra's algorithm fails to find the shortest path in a graph with negative edge weights.", "True"
"True False", "Depth-first search (DFS) can be implemented recursively.", "True"
"True False", "A heap is a complete binary tree.", "True"
"True False", "Radix sort is an efficient sorting algorithm for sorting integers with a small range of values.", "True"
"True False", "A hash table is a data structure that maintains elements in a sorted order.", "False"
"True False", "Kruskal's algorithm is used to find the shortest path in a graph.", "False"
"True False", "A binary tree is a type of graph.", "True"
"True False", "Selection sort has a time complexity of O(n log n) in the worst-case scenario.", "False"
"True False", "Breadth-first search (BFS) can be implemented using a queue data structure.", "True"
"True False", "Shell sort is an unstable sorting algorithm.", "False"
"True False", "A complete binary tree is a binary tree where every level except possibly the last is completely filled.", "True"
"True False", "A binary search tree (BST) can have multiple nodes with the same key value.", "False"
"True False", "Kruskal's algorithm always finds the shortest path in a weighted graph.", "False"
"True False", "A circular linked list does not have a beginning or end.", "False"
